OBJECTID,ORIG_FID,Id,Contour,Shape_Length,Longitude,Latitude
608,50,50,230,0,-116.0261587,32.72612459
609,50,50,230,0,-116.025843,32.7261788
610,50,50,230,0,-116.0255245,32.72621454
611,50,50,230,0,-116.025207,32.72625482
612,50,50,230,0,-116.0248891,32.72629525
613,50,50,230,0,-116.0245765,32.72631261
614,50,50,230,0,-116.0246058,32.72601543
615,50,50,230,0,-116.0246344,32.72569925
616,50,50,230,0,-116.0247189,32.7254025
617,50,50,230,0,-116.0246155,32.72510853
618,51,51,240,0,-116.0304426,32.72422726
619,51,51,240,0,-116.0302497,32.72417809
620,54,54,240,0,-116.0288386,32.72444965
621,54,54,240,0,-116.0285683,32.72461971
622,54,54,240,0,-116.0283078,32.72480551
623,54,54,240,0,-116.0280876,32.72464159
624,55,55,240,0,-116.0278381,32.72477365
625,55,55,240,0,-116.0277326,32.72507236
626,55,55,240,0,-116.0275354,32.7253099
627,55,55,240,0,-116.0272905,32.72551634
628,55,55,240,0,-116.0270395,32.7257148
629,55,55,240,0,-116.0267694,32.72588103
630,55,55,240,0,-116.0264523,32.72590051
631,55,55,240,0,-116.0261601,32.72595691
632,55,55,240,0,-116.0258473,32.72599816
633,55,55,240,0,-116.0255289,32.72603453
634,55,55,240,0,-116.0252125,32.72607412
635,55,55,240,0,-116.0249764,32.72593937
636,55,55,240,0,-116.0250252,32.72562385
637,55,55,240,0,-116.0250744,32.72531258
638,55,55,240,0,-116.0250639,32.72499231
639,56,56,240,0,-116.0226861,32.72518343
640,58,58,240,0,-116.0360979,32.72686962
641,58,58,240,0,-116.0358328,32.72669475
642,58,58,240,0,-116.0356967,32.7264255
643,58,58,240,0,-116.0356618,32.72612794
644,58,58,240,0,-116.0357849,32.725859
645,58,58,240,0,-116.0359187,32.72560385
646,58,58,240,0,-116.0356054,32.72556247
647,58,58,240,0,-116.035285,32.72556029
648,58,58,240,0,-116.0349655,32.72554589
649,58,58,240,0,-116.0347525,32.72546638
650,58,58,240,0,-116.0346733,32.72530534
651,58,58,240,0,-116.0343543,32.72528049
652,58,58,240,0,-116.0340379,32.72530791
653,58,58,240,0,-116.0339509,32.72520519
654,58,58,240,0,-116.0338898,32.72503389
655,58,58,240,0,-116.0335725,32.72498884
656,58,58,240,0,-116.0332539,32.72497096
657,58,58,240,0,-116.0330382,32.72496889
658,58,58,240,0,-116.033126,32.72466931
659,58,58,240,0,-116.0332195,32.72437554
660,58,58,240,0,-116.0332667,32.7241439
661,58,58,240,0,-116.0330427,32.72425816
662,58,58,240,0,-116.0328717,32.72450865
663,58,58,240,0,-116.0326815,32.72468786
664,58,58,240,0,-116.0323745,32.72470439
665,58,58,240,0,-116.0320561,32.72467976
666,58,58,240,0,-116.0317612,32.7245707
667,58,58,240,0,-116.0315172,32.72439972
668,58,58,240,0,-116.0312518,32.72427452
669,58,58,240,0,-116.0309873,32.72417264
670,59,59,250,0,-116.0326343,32.72385862
671,59,59,250,0,-116.032329,32.72378002
672,61,61,250,0,-116.0371983,32.72447361
673,61,61,250,0,-116.0373232,32.72430906
674,62,62,250,0,-116.0368187,32.72461648
675,63,63,250,0,-116.0275005,32.72476636
676,63,63,250,0,-116.0273937,32.72506502
677,63,63,250,0,-116.0271436,32.72526338
678,63,63,250,0,-116.0268913,32.72546096
679,63,63,250,0,-116.0266261,32.72564051
680,63,63,250,0,-116.0263141,32.72566432
681,63,63,250,0,-116.025997,32.72567795
682,63,63,250,0,-116.0256992,32.72573349
683,63,63,250,0,-116.0254327,32.7255781
684,63,63,250,0,-116.0254423,32.72526401
685,63,63,250,0,-116.0254267,32.72494647
686,64,64,250,0,-116.0395859,32.72656149
687,64,64,250,0,-116.0393151,32.72639267
688,64,64,250,0,-116.0390686,32.72619984
689,64,64,250,0,-116.038796,32.72606742
690,64,64,250,0,-116.0385628,32.72585631
691,64,64,250,0,-116.0386537,32.72563962
692,64,64,250,0,-116.0386975,32.72538328
693,64,64,250,0,-116.0385217,32.725137
694,64,64,250,0,-116.0382313,32.72504143
695,64,64,250,0,-116.0379427,32.72512889
696,64,64,250,0,-116.0376261,32.72514952
697,64,64,250,0,-116.0373075,32.72516302
698,64,64,250,0,-116.036989,32.72513914
699,64,64,250,0,-116.0371973,32.72496734
700,64,64,250,0,-116.0371192,32.72484195
701,64,64,250,0,-116.0368077,32.72485068
702,64,64,250,0,-116.0364926,32.72488649
703,64,64,250,0,-116.0361796,32.72483994
704,64,64,250,0,-116.0358624,32.72480282
705,64,64,250,0,-116.0355713,32.72467546
706,64,64,250,0,-116.0353061,32.72481738
707,64,64,250,0,-116.0349978,32.72488393
708,64,64,250,0,-116.0346781,32.72487579
709,64,64,250,0,-116.0343632,32.72481885
710,64,64,250,0,-116.0340441,32.72479035
711,64,64,250,0,-116.0337291,32.7247494
712,64,64,250,0,-116.0334634,32.72461947
713,64,64,250,0,-116.0335389,32.72431224
714,64,64,250,0,-116.0335791,32.72399565
715,64,64,250,0,-116.0337279,32.7237329
716,64,64,250,0,-116.0340083,32.72359622
717,64,64,250,0,-116.033861,32.72354371
718,65,65,260,0,-116.0271437,32.72486248
719,65,65,260,0,-116.0268919,32.72504937
720,65,65,260,0,-116.0266192,32.72521718
721,65,65,260,0,-116.0263235,32.7253324
722,65,65,260,0,-116.0260948,32.72515732
723,65,65,260,0,-116.0258318,32.7250513
724,67,67,260,0,-116.0494256,32.72862546
725,67,67,260,0,-116.0492246,32.72839764
726,67,67,260,0,-116.0493694,32.72816273
727,67,67,260,0,-116.0496153,32.7279955
728,67,67,260,0,-116.0496651,32.72768964
729,67,67,260,0,-116.0495989,32.72739636
730,67,67,260,0,-116.0493361,32.72755345
731,67,67,260,0,-116.0491022,32.72776086
732,67,67,260,0,-116.0488084,32.72788493
733,67,67,260,0,-116.048491,32.72787834
734,67,67,260,0,-116.0481815,32.72785795
735,67,67,260,0,-116.0478773,32.72776801
736,67,67,260,0,-116.0475947,32.72762259
737,67,67,260,0,-116.0473518,32.72743924
738,67,67,260,0,-116.0470403,32.72738563
739,67,67,260,0,-116.0467247,32.72735214
740,67,67,260,0,-116.04647,32.72717848
741,67,67,260,0,-116.0461775,32.7270511
742,67,67,260,0,-116.0458769,32.72702461
743,67,67,260,0,-116.0455935,32.72691321
744,67,67,260,0,-116.0452958,32.72687899
745,67,67,260,0,-116.0450088,32.72685395
746,67,67,260,0,-116.0447859,32.72670148
747,67,67,260,0,-116.0444821,32.72663591
748,67,67,260,0,-116.0442168,32.72647378
749,67,67,260,0,-116.0440274,32.7262409
750,67,67,260,0,-116.0438543,32.72612997
751,67,67,260,0,-116.0435507,32.72614723
752,67,67,260,0,-116.0432912,32.72603681
753,67,67,260,0,-116.0429927,32.72593362
754,67,67,260,0,-116.0427529,32.7257319
755,67,67,260,0,-116.0424829,32.72558136
756,67,67,260,0,-116.0421822,32.725476
757,67,67,260,0,-116.0418805,32.7253824
758,67,67,260,0,-116.0415735,32.72529804
759,67,67,260,0,-116.041265,32.72521256
760,67,67,260,0,-116.0409489,32.72515984
761,67,67,260,0,-116.0406381,32.72508693
762,67,67,260,0,-116.0403199,32.72504875
763,67,67,260,0,-116.0400111,32.72496943
764,67,67,260,0,-116.0398658,32.72482717
765,67,67,260,0,-116.0401847,32.72482408
766,67,67,260,0,-116.0405048,32.72482857
767,67,67,260,0,-116.0407567,32.72481448
768,67,67,260,0,-116.0410575,32.72486313
769,67,67,260,0,-116.040942,32.72467071
770,67,67,260,0,-116.040977,32.72439945
771,67,67,260,0,-116.041023,32.72412069
772,67,67,260,0,-116.0409292,32.72383747
773,67,67,260,0,-116.0407262,32.7236102
774,67,67,260,0,-116.0404944,32.72341402
775,67,67,260,0,-116.04033,32.72318382
776,67,67,260,0,-116.0400648,32.72334473
777,67,67,260,0,-116.0397974,32.72350673
778,67,67,260,0,-116.0395536,32.72368859
779,67,67,260,0,-116.0392594,32.72373634
780,67,67,260,0,-116.0389904,32.72387924
781,67,67,260,0,-116.0387079,32.72399305
782,67,67,260,0,-116.038683,32.72389377
783,67,67,260,0,-116.0389064,32.72367927
784,67,67,260,0,-116.0391333,32.72346977
785,67,67,260,0,-116.0389123,32.7233334
786,67,67,260,0,-116.0390404,32.72308812
787,67,67,260,0,-116.03882,32.72307858
788,67,67,260,0,-116.0386766,32.72296778
789,67,67,260,0,-116.0384211,32.72314542
790,67,67,260,0,-116.0381904,32.7233572
791,67,67,260,0,-116.0379093,32.72349497
792,67,67,260,0,-116.037647,32.72367615
793,67,67,260,0,-116.0374263,32.72385746
794,67,67,260,0,-116.037152,32.72401706
795,67,67,260,0,-116.0368492,32.72411883
796,67,67,260,0,-116.036599,32.72430702
797,67,67,260,0,-116.0363733,32.7245296
798,67,67,260,0,-116.0360598,32.72452598
799,67,67,260,0,-116.0357717,32.72439014
800,67,67,260,0,-116.0354603,32.72434508
801,67,67,260,0,-116.0351667,32.72446697
802,67,67,260,0,-116.0348609,32.72455143
803,67,67,260,0,-116.0345413,32.7245428
804,67,67,260,0,-116.0342209,32.72454786
805,67,67,260,0,-116.0339056,32.72451682
806,67,67,260,0,-116.033894,32.72422763
807,67,67,260,0,-116.0340254,32.72393807
808,67,67,260,0,-116.0342719,32.72374292
809,67,67,260,0,-116.0345359,32.72357056
810,67,67,260,0,-116.0348357,32.72347913
811,67,67,260,0,-116.0349587,32.72333441
812,68,68,270,0,-116.0434391,32.72271895
813,68,68,270,0,-116.0432847,32.72246111
814,68,68,270,0,-116.0432645,32.72219713
815,68,68,270,0,-116.0430291,32.72206322
816,68,68,270,0,-116.0427251,32.72208431
817,68,68,270,0,-116.0425219,32.72185373
818,68,68,270,0,-116.0422342,32.72191506
819,68,68,270,0,-116.0419316,32.72197516
820,68,68,270,0,-116.0416352,32.72208852
821,68,68,270,0,-116.0413531,32.72223414
822,68,68,270,0,-116.0410712,32.72238261
823,68,68,270,0,-116.040799,32.72252149
824,68,68,270,0,-116.0405342,32.72261602
825,68,68,270,0,-116.0403757,32.7225602
826,68,68,270,0,-116.0401569,32.7224656
827,68,68,270,0,-116.0399179,32.72248327
828,68,68,270,0,-116.0396424,32.72255255
829,68,68,270,0,-116.0394518,32.72238342
830,68,68,270,0,-116.0392401,32.72244116
831,68,68,270,0,-116.039025,32.72239305
832,68,68,270,0,-116.0387603,32.72255716
833,68,68,270,0,-116.0385041,32.72274249
834,68,68,270,0,-116.0382462,32.72293018
835,68,68,270,0,-116.0379823,32.72311185
836,68,68,270,0,-116.0377249,32.72330207
837,68,68,270,0,-116.0374325,32.72342183
838,68,68,270,0,-116.0371709,32.72356617
839,68,68,270,0,-116.0369574,32.72380233
840,68,68,270,0,-116.0366589,32.72391476
841,68,68,270,0,-116.0363909,32.72408809
842,68,68,270,0,-116.0361178,32.72422408
843,68,68,270,0,-116.0358161,32.72411951
844,68,68,270,0,-116.0355005,32.72407274
845,68,68,270,0,-116.0351956,32.72416458
846,68,68,270,0,-116.0348937,32.72426761
847,68,68,270,0,-116.0345746,32.72429082
848,68,68,270,0,-116.0342742,32.724226
849,68,68,270,0,-116.0344116,32.72396145
850,68,68,270,0,-116.0346785,32.72378807
851,68,68,270,0,-116.0349736,32.72366312
852,68,68,270,0,-116.0352412,32.72349002
853,68,68,270,0,-116.0355187,32.72333214
854,69,69,270,0,-116.0456561,32.72432515
855,69,69,270,0,-116.0453708,32.72425187
856,69,69,270,0,-116.0450913,32.72426684
857,69,69,270,0,-116.0448115,32.72414086
858,70,70,270,0,-116.0496381,32.72542614
859,70,70,270,0,-116.0493415,32.72553211
860,70,70,270,0,-116.0490836,32.72569238
861,70,70,270,0,-116.0489106,32.72582823
862,70,70,270,0,-116.0487209,32.72558771
863,70,70,270,0,-116.0486963,32.72527418
864,70,70,270,0,-116.0484765,32.72510656
865,70,70,270,0,-116.0481578,32.72512406
866,70,70,270,0,-116.0478688,32.72506972
867,70,70,270,0,-116.0475571,32.72501946
868,70,70,270,0,-116.0472598,32.72494226
869,70,70,270,0,-116.0469725,32.72483848
870,70,70,270,0,-116.0466671,32.72478766
871,70,70,270,0,-116.0463951,32.72469169
872,70,70,270,0,-116.0461353,32.72453121
873,72,72,270,0,-116.053581,32.72948352
874,72,72,270,0,-116.0538307,32.72934084
875,72,72,270,0,-116.0537052,32.72914315
876,72,72,270,0,-116.053469,32.72899015
877,72,72,270,0,-116.0534766,32.7286777
878,72,72,270,0,-116.0531862,32.72860118
879,72,72,270,0,-116.0528697,32.72858306
880,72,72,270,0,-116.0525514,32.72860591
881,72,72,270,0,-116.0522309,32.72860864
882,72,72,270,0,-116.0519137,32.72856642
883,72,72,270,0,-116.0518384,32.72831927
884,72,72,270,0,-116.0518569,32.72804506
885,72,72,270,0,-116.0519955,32.72776093
886,72,72,270,0,-116.0522812,32.72771885
887,72,72,270,0,-116.052593,32.72775389
888,72,72,270,0,-116.0525842,32.72763674
889,72,72,270,0,-116.0523096,32.72753806
890,72,72,270,0,-116.0520105,32.72746343
891,72,72,270,0,-116.0516984,32.72741518
892,72,72,270,0,-116.0513982,32.72733143
893,72,72,270,0,-116.0510971,32.72724516
894,72,72,270,0,-116.0507941,32.72716153
895,72,72,270,0,-116.0504808,32.72710284
896,72,72,270,0,-116.0502019,32.7269649
897,72,72,270,0,-116.0501886,32.72668307
898,72,72,270,0,-116.0504258,32.72650233
899,72,72,270,0,-116.0507397,32.72647223
900,72,72,270,0,-116.0507892,32.7262348
901,72,72,270,0,-116.050491,32.7261261
902,72,72,270,0,-116.0502564,32.72591577
903,72,72,270,0,-116.0501142,32.7256409
904,72,72,270,0,-116.050227,32.72535373
905,73,73,280,0,-116.0448436,32.7205299
906,73,73,280,0,-116.0451429,32.72047015
907,73,73,280,0,-116.0454443,32.72038761
908,73,73,280,0,-116.0457189,32.72030911
909,73,73,280,0,-116.0454458,32.72019702
910,73,73,280,0,-116.0452456,32.72013791
911,74,74,280,0,-116.0459503,32.72019899
912,76,76,280,0,-116.0467405,32.72190634
913,76,76,280,0,-116.0466316,32.72175107
914,76,76,280,0,-116.0467731,32.7215582
915,76,76,280,0,-116.0465176,32.72138946
916,76,76,280,0,-116.0464727,32.72113165
917,76,76,280,0,-116.0462257,32.72093157
918,76,76,280,0,-116.045962,32.72083306
919,76,76,280,0,-116.0457362,32.72070552
920,76,76,280,0,-116.0454346,32.72076957
921,76,76,280,0,-116.0451282,32.72084438
922,76,76,280,0,-116.0448187,32.72091354
923,76,76,280,0,-116.0445066,32.72098025
924,76,76,280,0,-116.0441945,32.72104619
925,76,76,280,0,-116.043911,32.72117354
926,76,76,280,0,-116.0435986,32.72119186
927,76,76,280,0,-116.0432901,32.72126709
928,76,76,280,0,-116.0430453,32.72143771
929,76,76,280,0,-116.0427362,32.72151258
930,76,76,280,0,-116.0424685,32.72164661
931,76,76,280,0,-116.0423341,32.72143941
932,76,76,280,0,-116.0420516,32.72151443
933,76,76,280,0,-116.041759,32.72160776
934,76,76,280,0,-116.0414718,32.72173939
935,76,76,280,0,-116.0412382,32.7217736
936,76,76,280,0,-116.0413464,32.72152916
937,76,76,280,0,-116.0410685,32.72156928
938,76,76,280,0,-116.0408452,32.72175488
939,76,76,280,0,-116.0405996,32.72192845
940,76,76,280,0,-116.0402903,32.72192732
941,76,76,280,0,-116.0400101,32.72185527
942,76,76,280,0,-116.0396977,32.72191887
943,76,76,280,0,-116.0393812,32.72196888
944,76,76,280,0,-116.0390811,32.72196645
945,76,76,280,0,-116.0388477,32.72218439
946,76,76,280,0,-116.0385802,32.72236014
947,76,76,280,0,-116.0383092,32.72253124
948,76,76,280,0,-116.0380661,32.72273918
949,76,76,280,0,-116.0378132,32.72293529
950,76,76,280,0,-116.0375579,32.72312889
951,76,76,280,0,-116.0372561,32.72322511
952,76,76,280,0,-116.0369768,32.7233714
953,76,76,280,0,-116.0367722,32.72361243
954,76,76,280,0,-116.0364842,32.72375271
955,76,76,280,0,-116.0362029,32.72390525
956,76,76,280,0,-116.03589,32.72389303
957,76,76,280,0,-116.0355793,32.72381543
958,76,76,280,0,-116.0354395,32.72366573
959,76,76,280,0,-116.0356812,32.72345846
960,76,76,280,0,-116.0359394,32.72327047
961,77,77,280,0,-116.0528344,32.72819349
962,78,78,280,0,-116.0568069,32.73020122
963,78,78,280,0,-116.0568928,32.72989409
964,78,78,280,0,-116.0569635,32.72958536
965,78,78,280,0,-116.0571649,32.72942759
966,78,78,280,0,-116.0574839,32.72941272
967,78,78,280,0,-116.0575721,32.72921073
968,78,78,280,0,-116.057342,32.72903877
969,78,78,280,0,-116.0570356,32.72897924
970,78,78,280,0,-116.056785,32.72883987
971,78,78,280,0,-116.0564953,32.72870698
972,78,78,280,0,-116.0562008,32.7285935
973,78,78,280,0,-116.0559407,32.72846755
974,78,78,280,0,-116.056252,32.72842103
975,78,78,280,0,-116.0565549,32.72837191
976,78,78,280,0,-116.0567259,32.72826557
977,78,78,280,0,-116.056446,32.72818107
978,78,78,280,0,-116.0562171,32.72806132
979,78,78,280,0,-116.0561388,32.72780042
980,78,78,280,0,-116.0559335,32.7279904
981,78,78,280,0,-116.0558164,32.72826902
982,78,78,280,0,-116.0555413,32.72823897
983,78,78,280,0,-116.0552768,32.728078
984,78,78,280,0,-116.0550166,32.72789477
985,78,78,280,0,-116.0548727,32.72762171
986,78,78,280,0,-116.0547338,32.72733684
987,78,78,280,0,-116.0545782,32.7270649
988,78,78,280,0,-116.0544292,32.72684197
989,78,78,280,0,-116.0541537,32.72670471
990,78,78,280,0,-116.0538961,32.72655502
991,78,78,280,0,-116.0537278,32.72656271
992,78,78,280,0,-116.0539196,32.72681182
993,78,78,280,0,-116.0541433,32.72702404
994,78,78,280,0,-116.0541193,32.72719447
995,78,78,280,0,-116.0538462,32.72725028
996,78,78,280,0,-116.0535568,32.72720397
997,78,78,280,0,-116.0534199,32.72731082
998,78,78,280,0,-116.0533157,32.72757143
999,78,78,280,0,-116.0530032,32.72752018
1000,78,78,280,0,-116.0526927,32.72744242
1001,78,78,280,0,-116.0523824,32.72736247
1002,78,78,280,0,-116.0521157,32.72719604
1003,78,78,280,0,-116.051971,32.72696301
1004,78,78,280,0,-116.0517812,32.72673292
1005,78,78,280,0,-116.0517061,32.72642492
1006,78,78,280,0,-116.0515869,32.72613212
1007,78,78,280,0,-116.0513727,32.72589622
1008,78,78,280,0,-116.0510908,32.72575148
1009,78,78,280,0,-116.0508345,32.72556099
1010,79,79,290,0,-116.0498191,32.72025456
1011,79,79,290,0,-116.0495463,32.72036369
1012,79,79,290,0,-116.0495807,32.72019941
1013,79,79,290,0,-116.0498075,32.72001227
1014,79,79,290,0,-116.0496418,32.71983292
1015,79,79,290,0,-116.0493718,32.71970111
1016,79,79,290,0,-116.0493955,32.7194406
1017,79,79,290,0,-116.0493535,32.71917817
1018,79,79,290,0,-116.0491165,32.71896646
1019,79,79,290,0,-116.0488644,32.71905646
1020,79,79,290,0,-116.0486106,32.71924373
1021,79,79,290,0,-116.0483567,32.719433
1022,79,79,290,0,-116.0480974,32.71961402
1023,79,79,290,0,-116.0478295,32.71977421
1024,79,79,290,0,-116.0475294,32.71977208
1025,79,79,290,0,-116.0476508,32.71985908
1026,79,79,290,0,-116.0473442,32.71983187
1027,79,79,290,0,-116.0471184,32.72000738
1028,79,79,290,0,-116.0468331,32.72009315
1029,79,79,290,0,-116.0466172,32.71988717
1030,79,79,290,0,-116.0464864,32.7196138
1031,79,79,290,0,-116.046378,32.71932635
1032,79,79,290,0,-116.0461627,32.7190992
1033,79,79,290,0,-116.0459534,32.71912629
1034,79,79,290,0,-116.045825,32.71939244
1035,79,79,290,0,-116.0457869,32.71970985
1036,79,79,290,0,-116.0456375,32.7199497
1037,79,79,290,0,-116.0454478,32.71973753
1038,79,79,290,0,-116.0451341,32.71967313
1039,79,79,290,0,-116.0448327,32.71967709
1040,79,79,290,0,-116.0447315,32.71974325
1041,79,79,290,0,-116.0446909,32.71998822
1042,79,79,290,0,-116.0446918,32.72029622
1043,79,79,290,0,-116.0444831,32.72052849
1044,79,79,290,0,-116.0442112,32.72069647
1045,79,79,290,0,-116.0439017,32.72074434
1046,79,79,290,0,-116.0436104,32.72061443
1047,79,79,290,0,-116.0433654,32.72077179
1048,79,79,290,0,-116.043089,32.72092831
1049,79,79,290,0,-116.0427759,32.72099317
1050,79,79,290,0,-116.042478,32.72091933
1051,79,79,290,0,-116.0422556,32.72104398
1052,79,79,290,0,-116.0420193,32.72107809
1053,79,79,290,0,-116.0417916,32.72110374
1054,79,79,290,0,-116.0416932,32.72089102
1055,79,79,290,0,-116.0414126,32.72101495
1056,79,79,290,0,-116.0411071,32.72110167
1057,79,79,290,0,-116.0408266,32.72123054
1058,79,79,290,0,-116.0405275,32.72131487
1059,79,79,290,0,-116.0402215,32.72127252
1060,79,79,290,0,-116.0400965,32.72149441
1061,79,79,290,0,-116.0398225,32.72165083
1062,79,79,290,0,-116.0395142,32.72173787
1063,79,79,290,0,-116.0391957,32.72172535
1064,79,79,290,0,-116.038907,32.72181267
1065,79,79,290,0,-116.0386688,32.72202675
1066,79,79,290,0,-116.038417,32.72222381
1067,79,79,290,0,-116.0381439,32.72239121
1068,79,79,290,0,-116.0379012,32.72259904
1069,79,79,290,0,-116.0376536,32.72280145
1070,79,79,290,0,-116.037389,32.72298086
1071,79,79,290,0,-116.0370777,32.72305243
1072,79,79,290,0,-116.036799,32.72320194
1073,79,79,290,0,-116.0365599,32.72341356
1074,79,79,290,0,-116.0363058,32.72360259
1075,79,79,290,0,-116.0360162,32.72357866
1076,79,79,290,0,-116.0362349,32.72336415
1077,79,79,290,0,-116.0364474,32.72313333
1078,81,81,290,0,-116.0493533,32.72043562
1079,82,82,290,0,-116.053033,32.72630044
1080,82,82,290,0,-116.0527478,32.7264219
1081,82,82,290,0,-116.0525677,32.72616976
1082,82,82,290,0,-116.0523125,32.72598721
1083,83,83,290,0,-116.0606968,32.73075933
1084,83,83,290,0,-116.0605947,32.73048831
1085,83,83,290,0,-116.0605398,32.73022011
1086,83,83,290,0,-116.0602695,32.73008748
1087,83,83,290,0,-116.0601206,32.72985908
1088,83,83,290,0,-116.0603109,32.72961846
1089,83,83,290,0,-116.0601587,32.7294743
1090,83,83,290,0,-116.0598567,32.72937805
1091,83,83,290,0,-116.0595381,32.72934264
1092,83,83,290,0,-116.0592292,32.72927244
1093,83,83,290,0,-116.0589132,32.729223
1094,83,83,290,0,-116.0587898,32.72902582
1095,83,83,290,0,-116.0584771,32.72896598
1096,83,83,290,0,-116.058243,32.72875255
1097,83,83,290,0,-116.057945,32.72868769
1098,83,83,290,0,-116.0576454,32.72857814
1099,83,83,290,0,-116.0574626,32.72832105
1100,83,83,290,0,-116.0572729,32.72806461
1101,83,83,290,0,-116.0570559,32.72782955
1102,83,83,290,0,-116.0568646,32.72757553
1103,83,83,290,0,-116.0568355,32.72727055
1104,83,83,290,0,-116.0566554,32.7272101
1105,83,83,290,0,-116.0563525,32.72730915
