OBJECTID,ORIG_FID,Shape_Length,Z,Longitude,Latitude
3629,71,0,200.0019519,-116.026028,32.73136538
3630,71,0,200.0001175,-116.0259474,32.7312966
3631,71,0,200.0000788,-116.0258821,32.73121306
3632,71,0,199.9990263,-116.0258191,32.73112671
3633,71,0,199.9995784,-116.0257454,32.73105268
3634,71,0,199.999205,-116.0256561,32.73099641
3635,71,0,200.0004083,-116.0255841,32.73091798
3636,71,0,199.9994847,-116.0255475,32.73083432
3637,71,0,199.9984626,-116.0255452,32.73072886
3638,71,0,199.9992286,-116.025529,32.73062321
3639,71,0,199.999635,-116.0255065,32.7305188
3640,71,0,200.0004359,-116.0254682,32.73042095
3641,71,0,200.0006835,-116.0254063,32.73033457
3642,71,0,200.001199,-116.0254067,32.73022964
3643,71,0,200.0004044,-116.0253653,32.73013241
3644,71,0,200.0027429,-116.0253612,32.73002624
3645,71,0,199.9991515,-116.0253138,32.7299309
3646,71,0,199.999375,-116.025271,32.72983359
3647,71,0,200.0000466,-116.0252398,32.72973199
3648,71,0,199.9961808,-116.0251665,32.72966499
3649,71,0,200.010464,-116.0250747,32.72962292
3650,71,0,199.9930054,-116.0250749,32.72952792
3651,71,0,200.0012813,-116.0250869,32.72944135
3652,71,0,199.9988791,-116.0250665,32.72933748
3653,71,0,200.0000318,-116.0250491,32.72923225
3654,71,0,199.9998009,-116.0249681,32.72917058
3655,71,0,199.999759,-116.0248744,32.72912092
3656,71,0,200.0001978,-116.0247683,32.72911185
3657,71,0,199.9983786,-116.0246701,32.72908044
3658,71,0,199.9977012,-116.0245756,32.72906519
3659,71,0,199.9779061,-116.0245146,32.72915189
3660,71,0,199.9816677,-116.0244173,32.72919332
3661,71,0,199.997822,-116.0243125,32.72921061
3662,71,0,200.0030097,-116.0242528,32.72913109
3663,71,0,200.0009273,-116.0242306,32.72902653
3664,71,0,199.9990866,-116.0241407,32.72898619
3665,71,0,199.998371,-116.0240471,32.72893854
3666,71,0,200.0033322,-116.0240308,32.72883986
3667,71,0,199.9994816,-116.0239317,32.72880516
3668,71,0,199.9868926,-116.0238255,32.72881505
3669,71,0,200.0328623,-116.0237234,32.72882153
3670,71,0,200.0083367,-116.0236367,32.72887477
3671,71,0,200.0191833,-116.0235321,32.72889418
3672,71,0,199.9978913,-116.0234415,32.72893693
3673,71,0,199.9995604,-116.0233374,32.7289379
3674,71,0,200.0048248,-116.0232482,32.72895033
3675,71,0,200.0000237,-116.0231429,32.72893429
3676,71,0,199.9896072,-116.0230416,32.72890341
3677,71,0,199.9999924,-116.0229629,32.72884579
3678,71,0,200.0002137,-116.0228695,32.72880303
3679,71,0,199.9992953,-116.0227858,32.72873897
3680,71,0,199.9322934,-116.0227016,32.72873148
3681,71,0,200.0018371,-116.0225961,32.72873372
3682,71,0,200.0048292,-116.0225084,32.728771
3683,71,0,200.0482311,-116.0224403,32.72885277
3684,71,0,199.9937131,-116.0223448,32.72889412
3685,71,0,200.0157224,-116.0222385,32.72890422
3686,71,0,200.0006239,-116.0221376,32.72893458
3687,71,0,200.0078185,-116.0220397,32.72896703
3688,71,0,200.0173316,-116.0219345,32.72895749
3689,71,0,199.9952809,-116.0218568,32.72889541
3690,71,0,200.0416883,-116.0217939,32.72883588
3691,71,0,199.9970261,-116.0217441,32.72893005
3692,71,0,200.0801826,-116.0216508,32.72896542
3693,71,0,199.9953464,-116.0215711,32.72894958
3694,71,0,199.9978852,-116.0214686,32.72892706
3695,71,0,200.001073,-116.0213767,32.72887927
3696,71,0,199.9990736,-116.0212913,32.72881499
3697,71,0,199.9987599,-116.0211981,32.72876587
3698,71,0,200.0014447,-116.0211028,32.72871998
3699,71,0,200.0000364,-116.0210158,32.72865842
3700,71,0,199.9968094,-116.0209443,32.72857946
3701,71,0,200.0070748,-116.0208719,32.72850143
3702,71,0,200.000314,-116.0208016,32.72842538
3703,71,0,199.9929771,-116.0207345,32.72834776
3704,71,0,199.9969245,-116.0206598,32.72827685
3705,71,0,199.9989286,-116.0205589,32.72824194
3706,71,0,200.0000996,-116.0204623,32.72819766
3707,71,0,200.0534421,-116.0204069,32.72811367
3708,71,0,200.0265975,-116.0203016,32.72811123
3709,71,0,200.0068884,-116.0201953,32.72810619
3710,71,0,200.0038803,-116.0201893,32.72807216
3711,71,0,200.0131436,-116.0202606,32.72799672
3712,71,0,199.9981149,-116.0203614,32.72796897
3713,71,0,200.0005286,-116.0204676,32.7279588
3714,71,0,199.9951115,-116.0205672,32.72792509
3715,71,0,200.0090138,-116.0206277,32.72783948
3716,71,0,200.0015948,-116.0205702,32.7277586
3717,71,0,200.0000547,-116.0205931,32.72768685
3718,71,0,200.0009158,-116.0206828,32.72763217
3719,71,0,200.0009138,-116.0207849,32.72760084
3720,71,0,200.0003303,-116.0208855,32.72756479
3721,71,0,200.000056,-116.0209536,32.72749989
3722,71,0,199.9997287,-116.0209234,32.72742562
3723,71,0,200.0000315,-116.0208326,32.72736923
3724,71,0,200.000117,-116.0208297,32.7273673
3725,72,0,170,-116.0170062,32.73569445
3726,72,0,169.9999949,-116.0169478,32.73560533
3727,72,0,169.9989165,-116.0169649,32.73550506
3728,72,0,169.9972436,-116.0168751,32.73544776
3729,72,0,170.0035728,-116.0167888,32.73538628
3730,72,0,169.9946473,-116.0167024,32.73532949
3731,72,0,169.9990839,-116.016715,32.73522567
3732,72,0,170.0002869,-116.0166719,32.73512809
3733,72,0,170.001175,-116.0166253,32.73503315
3734,72,0,170.0000613,-116.0165615,32.73495101
3735,72,0,170.0019713,-116.0165635,32.73484547
3736,72,0,170.0005358,-116.0164946,32.73477272
3737,72,0,170.0002219,-116.0164028,32.73472791
3738,72,0,170.0002924,-116.0163251,32.73465536
3739,72,0,169.9934138,-116.0162337,32.73460035
3740,72,0,169.99754,-116.0161414,32.73455254
3741,72,0,169.9976697,-116.0160362,32.73453525
3742,72,0,170.0007349,-116.0159817,32.73444941
3743,72,0,170.001471,-116.015952,32.73434768
3744,72,0,169.9999454,-116.0158838,32.734275
3745,72,0,170.0024593,-116.0158091,32.73420459
3746,72,0,170.0067543,-116.0157294,32.73413709
3747,72,0,170.0034146,-116.0156645,32.73405478
3748,72,0,170.0051702,-116.0156282,32.73396912
3749,72,0,170.0019824,-116.0155924,32.73387175
3750,72,0,169.9997543,-116.015507,32.73380995
3751,72,0,170.0078138,-116.0154328,32.73373467
3752,72,0,170.0013203,-116.0153402,32.73370094
3753,72,0,170.00041,-116.0152582,32.73364705
3754,72,0,170.0069772,-116.0151662,32.73359861
3755,72,0,169.9967256,-116.015119,32.73350479
3756,72,0,169.9988736,-116.0150611,32.73342378
3757,72,0,170.0005103,-116.0149595,32.73339061
3758,72,0,169.9856947,-116.0148947,32.73332183
3759,72,0,170.0053639,-116.0148021,32.73327068
3760,72,0,170.0118559,-116.0147071,32.73322592
3761,72,0,170.0010686,-116.0146258,32.73315674
3762,72,0,169.9967526,-116.0145263,32.73313258
3763,72,0,170.0000227,-116.0144263,32.73310139
3764,72,0,169.9996344,-116.0143344,32.73304693
3765,72,0,170.0028593,-116.014249,32.73298379
3766,72,0,170.0001345,-116.0141585,32.73292707
3767,72,0,169.9966983,-116.0140596,32.732896
3768,72,0,170.0068808,-116.0139689,32.73284744
3769,72,0,169.9964958,-116.0138798,32.73279576
3770,72,0,169.9994542,-116.0137827,32.73275169
3771,72,0,169.9913455,-116.0136925,32.73269623
3772,72,0,169.9988893,-116.0136379,32.73260666
3773,72,0,170.001806,-116.0135538,32.73254105
3774,72,0,170.0007441,-116.0134688,32.73247719
3775,72,0,170.0000481,-116.0133766,32.73242506
3776,72,0,169.9985965,-116.0133065,32.73234436
3777,72,0,170.0020452,-116.0132214,32.73228309
3778,72,0,169.9999565,-116.013149,32.73220588
3779,72,0,169.9982107,-116.0130851,32.73212327
3780,72,0,170.0002163,-116.0130089,32.7320629
3781,72,0,170.0105306,-116.0129549,32.73213372
3782,72,0,169.9966491,-116.012859,32.73217074
3783,72,0,170.0021244,-116.0127691,32.73222579
3784,72,0,169.9970865,-116.0126705,32.73226318
3785,72,0,170.0015619,-116.0126152,32.73227168
3786,72,0,170.0001778,-116.0125171,32.73226895
3787,72,0,170.011545,-116.0124326,32.73233337
3788,72,0,169.9997255,-116.0123662,32.73241691
3789,72,0,170.0057116,-116.0122913,32.73235397
3790,72,0,170.0013386,-116.0121949,32.73236362
3791,72,0,169.9998859,-116.0121401,32.73245305
3792,72,0,169.9870416,-116.0120549,32.73251026
3793,72,0,170.0008667,-116.0119496,32.73250048
3794,72,0,170.0042462,-116.0118556,32.73250822
3795,72,0,169.9995835,-116.0118084,32.73260185
3796,72,0,169.9887935,-116.0117268,32.73265434
3797,72,0,170.0001786,-116.0116207,32.73264333
3798,72,0,169.9998,-116.0115301,32.73269993
3799,72,0,170.0013285,-116.0114289,32.73272677
3800,72,0,170.0002934,-116.0113359,32.73268175
3801,72,0,170.0039907,-116.0112382,32.73272403
3802,72,0,170.0073601,-116.011138,32.73275636
3803,72,0,170.0010915,-116.0110345,32.7327755
3804,72,0,170.0013665,-116.0109326,32.73280685
3805,72,0,170.0006982,-116.0108341,32.7327961
3806,72,0,170.0017741,-116.0107695,32.73277157
3807,72,0,170.0002627,-116.0107007,32.73285273
3808,72,0,170.0007033,-116.0105994,32.73286041
3809,72,0,169.999199,-116.0105125,32.73280282
3810,72,0,169.99316,-116.0104469,32.73288255
3811,72,0,170.0014975,-116.0103885,32.73297103
3812,72,0,169.9879907,-116.0103053,32.73302731
3813,72,0,169.9942187,-116.0102351,32.73299638
3814,72,0,170.0127001,-116.0102626,32.73289864
3815,72,0,169.999117,-116.0101962,32.73281737
3816,72,0,169.9973016,-116.0101061,32.73278277
3817,72,0,170.0002289,-116.0100005,32.73279044
3818,72,0,170.0079895,-116.0098974,32.73276775
3819,72,0,169.9996222,-116.0098382,32.73268904
3820,72,0,169.999484,-116.0098035,32.73258815
3821,72,0,170.0063735,-116.0098339,32.73250967
3822,72,0,169.9995023,-116.0098644,32.7324376
3823,72,0,170.0064048,-116.0098256,32.73234034
3824,72,0,170.0026226,-116.0098092,32.73223555
3825,72,0,170.0027263,-116.0097617,32.73214209
3826,72,0,169.9961433,-116.0096803,32.73207743
3827,72,0,170.0027314,-116.0096807,32.73197301
3828,72,0,169.9989456,-116.0097519,32.73189659
3829,72,0,169.9945766,-116.0098554,32.73187032
3830,72,0,170.0053327,-116.0099577,32.7318396
3831,72,0,169.9851744,-116.0100413,32.73177725
3832,72,0,169.9972049,-116.0101452,32.73175292
3833,72,0,170.0043456,-116.0102507,32.73173743
3834,72,0,170.0089282,-116.010356,32.73172166
3835,72,0,169.9831941,-116.0104222,32.73164682
3836,72,0,169.9954714,-116.0105216,32.73162248
3837,72,0,169.9997766,-116.0104977,32.73157198
3838,72,0,170.0000244,-116.0104166,32.73151019
3839,72,0,170.0008838,-116.0103162,32.73147404
3840,72,0,169.9997677,-116.0102106,32.73145819
3841,72,0,170.0000249,-116.0101059,32.73143757
3842,72,0,170.0007178,-116.0100025,32.73141151
3843,72,0,169.997179,-116.0098977,32.7313923
3844,72,0,169.999903,-116.0098455,32.731337
3845,72,0,170.0013423,-116.0099481,32.73130759
3846,72,0,169.998532,-116.0100445,32.73126225
3847,72,0,170.0002178,-116.010132,32.73120141
3848,72,0,170.0001039,-116.0102314,32.73116398
3849,72,0,170.0122754,-116.0102068,32.73109247
3850,72,0,170.0120829,-116.0101024,32.73109089
3851,72,0,169.9944784,-116.0099969,32.73109889
3852,72,0,169.9995953,-116.0098905,32.73109448
3853,72,0,170.0027695,-116.009785,32.73107739
3854,72,0,170.0055103,-116.0097626,32.73104604
3855,72,0,169.9977097,-116.0098428,32.7309763
3856,72,0,169.9954152,-116.0099377,32.73093246
3857,72,0,170.0003633,-116.010044,32.73092177
3858,72,0,169.999393,-116.010137,32.73087481
3859,72,0,170.0120564,-116.0101479,32.73076947
3860,72,0,169.9999192,-116.010083,32.73069075
3861,72,0,170.0091095,-116.0099788,32.73067524
3862,72,0,170.0401562,-116.0098737,32.73068254
3863,72,0,169.9982263,-116.0097679,32.73068174
3864,72,0,169.9901174,-116.0096613,32.73067642
3865,72,0,170.0033689,-116.0095548,32.73066794
3866,72,0,170.0165632,-116.0094481,32.7306624
3867,72,0,169.9489277,-116.0093425,32.73066288
3868,72,0,170.0002098,-116.0092688,32.73059945
3869,72,0,169.9806576,-116.0092283,32.73050061
3870,72,0,169.9993904,-116.0092173,32.73039452
3871,72,0,170.0080855,-116.0091722,32.73043999
3872,72,0,169.9959031,-116.0090887,32.73050257
3873,72,0,170.0016869,-116.0089994,32.73055807
3874,72,0,169.999953,-116.0089085,32.7306058
3875,72,0,169.9990339,-116.0088017,32.73060977
3876,72,0,169.9949609,-116.0086957,32.73061486
3877,72,0,169.9983739,-116.0085981,32.73058109
3878,72,0,170.0063478,-116.0085018,32.73053724
3879,72,0,169.9960654,-116.0083992,32.73054548
3880,72,0,169.9999135,-116.0082932,32.73055912
3881,72,0,170.0026194,-116.0081871,32.73056907
3882,72,0,169.999799,-116.0080875,32.73060645
3883,72,0,169.9984261,-116.0079818,32.73062135
3884,72,0,169.9995234,-116.0078749,32.73062538
3885,72,0,170.0058591,-116.0077883,32.73059233
3886,72,0,170.0315052,-116.0078126,32.73049547
3887,72,0,169.9978309,-116.0078758,32.7304118
3888,72,0,169.9835648,-116.0079676,32.73035873
3889,72,0,169.9998666,-116.0080561,32.7303026
3890,72,0,170.0156734,-116.0081569,32.73026765
3891,72,0,170.00343,-116.0082616,32.73024791
3892,72,0,169.982045,-116.0083126,32.73017787
3893,72,0,170.0015152,-116.0083107,32.73008557
3894,72,0,169.9982246,-116.0083078,32.72998164
3895,72,0,170.0061838,-116.008247,32.72991435
3896,72,0,169.9978532,-116.008169,32.72984452
3897,72,0,170.0009987,-116.0080776,32.72979947
3898,72,0,169.9957803,-116.0079751,32.7298244
3899,72,0,169.99972,-116.0078715,32.72984499
3900,72,0,170.0016157,-116.0077706,32.72987056
3901,72,0,170.0016582,-116.0076742,32.72988367
3902,72,0,170.0006235,-116.0075923,32.72982166
3903,72,0,170.0051369,-116.0074892,32.7297982
3904,72,0,169.9912938,-116.0074157,32.72973426
3905,72,0,169.9999886,-116.0073382,32.72968044
3906,72,0,170.0002677,-116.0072445,32.72967276
3907,72,0,170.0016158,-116.0071895,32.72958123
3908,72,0,169.9995919,-116.0070879,32.72955438
3909,72,0,169.9997615,-116.0069896,32.72951274
3910,72,0,169.9999509,-116.0069,32.72945466
3911,72,0,170.0089789,-116.0068151,32.72939081
3912,72,0,169.9997018,-116.0067135,32.72936622
3913,72,0,169.9984797,-116.0066221,32.72931386
3914,72,0,170.0065508,-116.0065943,32.72921997
3915,72,0,170.0014634,-116.0064894,32.72920884
3916,72,0,169.9989269,-116.0063826,32.72920952
3917,72,0,169.9831152,-116.006277,32.72919864
3918,72,0,169.9990376,-116.0061989,32.72913092
3919,72,0,170.0043104,-116.0062589,32.72908775
3920,72,0,169.9915079,-116.0063502,32.72903438
3921,72,0,169.9927337,-116.0063627,32.72899417
3922,72,0,170.0002385,-116.0063003,32.72893377
3923,72,0,169.999868,-116.0062026,32.72890375
3924,72,0,169.9704429,-116.006124,32.72887371
3925,72,0,170.0017664,-116.006082,32.7288133
3926,72,0,170.0002156,-116.0059778,32.72879136
3927,72,0,170.0088692,-116.0058818,32.72874657
3928,72,0,170.0035795,-116.0057837,32.72878226
3929,72,0,170.011387,-116.0056887,32.72882918
3930,72,0,169.9850707,-116.0055921,32.72887151
3931,72,0,170.0046639,-116.0054892,32.72889846
3932,72,0,170.0029165,-116.005387,32.72892878
3933,72,0,170.0031329,-116.0052837,32.72895309
3934,72,0,170.009434,-116.0051773,32.7289624
3935,72,0,170.0287753,-116.0050718,32.72895889
3936,72,0,169.9940988,-116.0049658,32.72896811
3937,72,0,169.9995734,-116.0048595,32.72897431
3938,72,0,169.9931495,-116.0047832,32.72890907
3939,72,0,169.9771081,-116.0047964,32.72881097
3940,72,0,169.995924,-116.0048178,32.72871443
3941,72,0,169.9971605,-116.0048311,32.72863084
3942,72,0,170.0029042,-116.0048912,32.7285499
3943,72,0,170.0121985,-116.0048794,32.72844448
3944,72,0,169.9961363,-116.0048182,32.72844141
3945,72,0,169.9932475,-116.0047261,32.72849569
3946,72,0,169.9972526,-116.0046402,32.72854241
3947,72,0,169.9982944,-116.0045347,32.72852779
3948,72,0,169.9890139,-116.0044304,32.72850672
3949,72,0,170.0034134,-116.0043241,32.72849563
3950,72,0,169.9977659,-116.0042486,32.72842948
3951,72,0,170.0072587,-116.0042606,32.72834348
3952,72,0,169.9905812,-116.0043121,32.72825514
3953,72,0,169.8987568,-116.0043782,32.72817436
3954,72,0,170.0017964,-116.00446,32.72810585
3955,72,0,169.9819951,-116.0045265,32.72802656
3956,72,0,170.004654,-116.0045775,32.72794573
3957,72,0,170.007832,-116.0045188,32.72788561
3958,72,0,170.0105469,-116.0044201,32.72784727
3959,72,0,170.0002008,-116.004318,32.72781887
3960,72,0,170.0000152,-116.0042149,32.72779061
3961,72,0,170.0060928,-116.0041161,32.727755
3962,72,0,169.9996866,-116.0040165,32.72778829
3963,72,0,169.9998569,-116.0039105,32.72777545
3964,72,0,170.0274399,-116.0038077,32.72778906
3965,72,0,169.997998,-116.0037595,32.72788051
3966,72,0,170.0124006,-116.0036879,32.72789351
3967,72,0,170.0032943,-116.003591,32.72785406
3968,72,0,170.000011,-116.0035186,32.72777781
3969,72,0,170.0181839,-116.003531,32.72769768
3970,72,0,170.0013666,-116.003592,32.72761048
3971,72,0,169.9476435,-116.003635,32.72753163
3972,72,0,169.9963395,-116.0035408,32.72749224
3973,72,0,169.9894224,-116.0034363,32.72747709
3974,72,0,169.9999145,-116.0033401,32.72745354
3975,72,0,170.0377873,-116.0032681,32.7273825
3976,72,0,169.9894854,-116.0031628,32.72737164
3977,72,0,169.9997339,-116.00308,32.72731533
3978,72,0,169.9996535,-116.0030089,32.72723658
3979,72,0,169.9910688,-116.0029204,32.72718541
3980,72,0,170.0000954,-116.0028236,32.7272264
3981,72,0,170.0014373,-116.0027415,32.72716269
3982,72,0,169.9997314,-116.0026726,32.72708316
3983,72,0,169.9945607,-116.0026935,32.72697994
3984,72,0,169.8962717,-116.002712,32.72688358
3985,72,0,169.9971213,-116.002735,32.72686736
3986,72,0,170.0277644,-116.0027158,32.72679989
3987,72,0,170.0001131,-116.002639,32.72685736
3988,72,0,169.9627892,-116.0025575,32.72691795
3989,72,0,170.0093629,-116.0024577,32.72690064
3990,72,0,170.0001004,-116.0023648,32.72684909
3991,72,0,169.9949324,-116.0022904,32.72677641
3992,72,0,169.9997047,-116.0022645,32.72667352
3993,72,0,170.0000866,-116.0022908,32.7265773
3994,72,0,170.0009534,-116.0023104,32.72648641
3995,72,0,170.0266533,-116.0023271,32.72640491
3996,72,0,169.9975846,-116.0023831,32.72631425
3997,72,0,169.9637533,-116.0024277,32.72622067
3998,72,0,169.9807244,-116.0024278,32.72613867
3999,72,0,169.9886454,-116.0023266,32.72610745
4000,72,0,169.9928309,-116.0022508,32.7260346
4001,72,0,170.0006403,-116.002171,32.7259689
4002,72,0,170.009124,-116.002209,32.72586977
4003,72,0,170.0284343,-116.002254,32.72580541
4004,72,0,169.9937254,-116.0021963,32.72578091
4005,72,0,169.9893408,-116.0020905,32.72579039
4006,72,0,169.9992632,-116.0019913,32.72576614
4007,72,0,169.9925219,-116.0019499,32.72567074
4008,72,0,169.9973652,-116.0018588,32.72562002
4009,72,0,170.0019579,-116.0017955,32.72553988
4010,72,0,170.003842,-116.0017483,32.72547914
4011,73,0,190,-116.0251732,32.73652778
4012,73,0,190.0005789,-116.0250964,32.73645546
4013,73,0,190.0017926,-116.0250105,32.73639314
4014,73,0,189.9994752,-116.0249473,32.73630751
4015,73,0,189.9992732,-116.0248971,32.73622653
4016,73,0,189.999961,-116.0248971,32.73613111
4017,73,0,189.9969141,-116.0248328,32.73604598
4018,73,0,189.9993772,-116.0247638,32.73596517
4019,73,0,189.9997738,-116.0246754,32.73590508
4020,73,0,190.0009257,-116.024678,32.73580706
4021,73,0,190.0000239,-116.0246303,32.73572068
4022,73,0,189.9972021,-116.0245463,32.73565716
4023,73,0,189.9927815,-116.024468,32.73559494
4024,73,0,190.0091936,-116.0244647,32.73549467
4025,73,0,189.9985736,-116.0244478,32.73539539
4026,73,0,190.0004756,-116.0244969,32.73530951
4027,73,0,190.0000701,-116.0244332,32.7352253
4028,73,0,190.0009324,-116.024356,32.73515323
4029,73,0,190.0071976,-116.0243141,32.73507287
4030,73,0,190.005694,-116.0242703,32.73498331
4031,73,0,189.9805967,-116.0241897,32.73492767
4032,73,0,189.9948503,-116.0241118,32.73486475
4033,73,0,189.9963014,-116.0241873,32.73479874
4034,73,0,189.9963153,-116.0241762,32.73471879
4035,73,0,190.0068262,-116.0241839,32.73461946
4036,73,0,190.0009531,-116.0242162,32.73451963
4037,73,0,189.9999585,-116.0242148,32.7344131
4038,73,0,189.999951,-116.0242564,32.73431658
4039,73,0,190.0000674,-116.0242486,32.73421223
4040,73,0,189.9960884,-116.0242349,32.73410668
4041,73,0,190.0000324,-116.0242114,32.73400528
4042,73,0,189.9991388,-116.0241476,32.73391968
4043,73,0,190.0000113,-116.0240871,32.73383404
4044,73,0,189.9932398,-116.0240023,32.73376959
4045,73,0,189.9971739,-116.0239438,32.73368112
4046,73,0,190.0004997,-116.0238603,32.73361515
4047,73,0,189.9977917,-116.0238181,32.73352764
4048,73,0,190.0019858,-116.02379,32.73343442
4049,73,0,190.0005202,-116.0237137,32.73336008
4050,73,0,189.999694,-116.0236568,32.73327092
4051,73,0,190.001295,-116.0236206,32.73317194
4052,73,0,189.9999785,-116.0235664,32.73307984
4053,73,0,189.9992576,-116.0235082,32.73299094
4054,73,0,189.9996326,-116.0234772,32.73288935
4055,73,0,190.0003882,-116.0234478,32.73279002
4056,73,0,190.001804,-116.0233936,32.7326984
4057,73,0,190.0000672,-116.0233581,32.73259929
4058,73,0,190.001837,-116.0233413,32.73249385
4059,73,0,190.0007748,-116.0232969,32.73239779
4060,73,0,189.9980784,-116.0232357,32.73231141
4061,73,0,189.9994644,-116.0231635,32.73223654
4062,73,0,189.9990578,-116.0231142,32.73214186
4063,73,0,189.9997009,-116.0230569,32.73205324
4064,73,0,190.002012,-116.0229857,32.73197651
4065,73,0,190.0058919,-116.0229418,32.73187912
4066,73,0,189.9999746,-116.0228619,32.73181118
4067,73,0,190.0010197,-116.0227671,32.73176236
4068,73,0,190.0020978,-116.0226658,32.73172861
4069,73,0,190.0022877,-116.0225987,32.73165219
4070,73,0,190.0003248,-116.022506,32.73161375
4071,73,0,189.9991889,-116.0224034,32.7315933
4072,73,0,189.9997815,-116.0223189,32.73153081
4073,73,0,189.9948052,-116.0222591,32.73144276
4074,73,0,190.0001303,-116.0222406,32.73134083
4075,73,0,189.9960198,-116.0221619,32.73126895
4076,73,0,189.9965055,-116.0220993,32.73118321
4077,73,0,189.9978549,-116.0220679,32.73108598
4078,73,0,190.0003551,-116.0220396,32.73098403
4079,73,0,189.9999932,-116.0219436,32.7309724
4080,73,0,189.9995966,-116.0218425,32.73097469
4081,73,0,189.9999881,-116.0217482,32.73092608
4082,73,0,189.9996187,-116.0216533,32.73087893
4083,73,0,190.000053,-116.0216187,32.73078738
4084,73,0,189.991376,-116.0215403,32.73072176
4085,73,0,190.0014482,-116.0215344,32.73063896
4086,73,0,190.0012665,-116.0215158,32.73056342
4087,73,0,189.99132,-116.0214541,32.73048208
4088,73,0,190.001407,-116.0214258,32.73038915
4089,73,0,189.9860082,-116.021333,32.73033729
4090,73,0,190.000831,-116.0213804,32.73024873
4091,73,0,190.0041359,-116.0213658,32.73015095
4092,73,0,189.9703474,-116.021281,32.73016615
4093,73,0,189.9842804,-116.0211752,32.73016666
4094,73,0,189.9999957,-116.0210704,32.73018382
4095,73,0,189.9989495,-116.020964,32.73017781
4096,73,0,190.028731,-116.0208627,32.73015533
4097,73,0,189.9936416,-116.0207645,32.73011822
4098,73,0,190.0001775,-116.020658,32.73011514
4099,73,0,189.9991792,-116.0205512,32.73011696
4100,73,0,189.994022,-116.020448,32.73013073
4101,73,0,189.9952413,-116.0203756,32.73008527
4102,73,0,189.9951876,-116.0203153,32.73001033
4103,73,0,190.0272228,-116.0202117,32.73002788
4104,73,0,189.9984983,-116.0201271,32.73008672
4105,73,0,190.0050733,-116.0200269,32.73005287
4106,73,0,189.9998556,-116.0199533,32.72998194
4107,73,0,190.0031794,-116.0199597,32.72988102
4108,73,0,190.0006235,-116.0198889,32.72986036
4109,73,0,189.9791737,-116.0197869,32.72984312
4110,73,0,189.995013,-116.0196865,32.72983541
4111,73,0,189.99717,-116.0195939,32.72978498
4112,73,0,189.9999867,-116.0195003,32.72973412
4113,73,0,189.9995911,-116.0194137,32.72967292
4114,73,0,190.0000183,-116.0193605,32.72958219
4115,73,0,190.0019097,-116.0193664,32.72948004
4116,73,0,189.9944757,-116.0192998,32.7294024
4117,73,0,190.0000397,-116.0192127,32.72945099
4118,73,0,189.994133,-116.0192402,32.72939505
4119,73,0,190.002492,-116.0193431,32.72937985
4120,73,0,189.999458,-116.0194439,32.72934607
4121,73,0,190.0468324,-116.0195133,32.7292901
4122,73,0,189.9335323,-116.0194812,32.7291987
4123,73,0,189.9974825,-116.0195417,32.72911457
4124,73,0,189.996938,-116.0195917,32.72902644
4125,73,0,190.0026049,-116.0196952,32.72902227
4126,73,0,189.9440594,-116.0197796,32.72895679
4127,73,0,189.9946177,-116.0198838,32.72894219
4128,73,0,189.9550794,-116.0198473,32.72892404
4129,73,0,189.9962483,-116.0197411,32.72892013
4130,73,0,190.0095966,-116.0196359,32.72890161
4131,73,0,189.9613597,-116.0195423,32.72886237
4132,73,0,190.0150517,-116.019547,32.72875979
4133,73,0,189.9563109,-116.0196147,32.72868422
4134,73,0,190.0054613,-116.0196642,32.72862604
4135,73,0,190.000114,-116.0196324,32.72852488
4136,73,0,189.9889946,-116.0196138,32.72842017
4137,73,0,190.0279778,-116.0195711,32.72841656
4138,73,0,189.9465677,-116.0195173,32.72850298
4139,73,0,190.0480047,-116.0194607,32.72858623
4140,73,0,189.9429369,-116.019416,32.72868146
4141,73,0,189.9928101,-116.0193659,32.72877066
4142,73,0,189.9913953,-116.0193581,32.72887725
4143,73,0,190.0020879,-116.0193417,32.72898225
4144,73,0,189.9320595,-116.019278,32.72905712
4145,73,0,190.0628343,-116.0191821,32.7290988
4146,73,0,189.9721234,-116.019088,32.72913329
4147,73,0,189.9976278,-116.0190069,32.729081
4148,73,0,190.0001538,-116.018934,32.72900735
4149,73,0,189.9975419,-116.0188326,32.72897373
4150,73,0,189.9811156,-116.0187865,32.72891459
4151,73,0,189.9167547,-116.0188131,32.72881665
4152,73,0,190.0124101,-116.0188767,32.72874299
4153,73,0,189.9911002,-116.0187923,32.72872552
4154,73,0,189.9968765,-116.0187171,32.72873565
4155,73,0,190.0042914,-116.0186314,32.72867766
4156,73,0,189.9990846,-116.0185294,32.72865365
4157,73,0,189.9994899,-116.0184351,32.72861056
4158,73,0,189.99452,-116.0183532,32.72854535
4159,73,0,189.9995323,-116.0182615,32.72849251
4160,73,0,190.0479672,-116.0182662,32.72846195
4161,73,0,189.9522214,-116.0182798,32.72836679
4162,73,0,190.0011881,-116.018378,32.72832661
4163,73,0,189.9470459,-116.01844,32.72824766
4164,73,0,190.040182,-116.0185401,32.7282158
4165,73,0,189.975077,-116.0185968,32.72814482
4166,73,0,189.9973093,-116.0186814,32.72811512
4167,73,0,190.0186099,-116.0187542,32.72807634
4168,73,0,190.0004326,-116.0186637,32.72802341
4169,73,0,190.0028947,-116.0185713,32.72797532
4170,73,0,189.9777428,-116.0184686,32.72799453
